0,-14052,-6448,3104,1 
1,-14052,-6424,2972,1 
2,-14064,-6492,2844,1 
3,-14164,-6440,2936,1 
4,-14056,-6644,2868,1 
5,-14292,-6436,2988,1 
6,-14064,-6512,2980,1 
7,-14308,-6444,2936,1 
8,-14160,-6476,3064,1 
9,-14320,-6524,2892,1 
10,-14092,-6484,2920,1 
11,-14172,-6400,3128,1 
12,-13828,-6632,3128,1 
13,-14036,-6396,3324,1 
14,-14032,-6328,2992,1 
15,-14120,-6468,3152,1 
16,-13832,-6524,2920,1 
17,-14004,-6544,3232,1 
18,-13864,-6468,3292,1 
19,-14052,-6164,3020,1 
20,-13876,-6556,2988,1 
21,-14076,-6476,3048,1 
22,-14032,-6504,3016,1 
23,-14072,-6448,3036,1 
24,-14044,-6424,2988,1 
25,-14264,-6520,3004,1 
26,-14044,-6480,3000,1 
27,-13904,-6520,3188,1 
28,-13964,-6484,2840,1 
29,-14100,-6480,3056,1 
30,-14064,-6452,3056,1 
31,-14116,-6464,3080,1 
32,-14048,-6540,2980,1 
33,-14128,-6480,3152,1 
34,-14204,-6416,3216,1 
35,-14124,-6516,3192,1 
36,-14320,-6384,2660,1 
37,-13888,-6536,2988,1 
38,-14096,-6452,3280,1 
39,-14016,-6524,2984,1 
40,-13988,-6468,3296,1 
41,-13852,-6464,3004,1 
42,-14108,-6460,3172,1 
43,-13856,-6424,3044,1 
44,-14124,-6576,3304,1 
45,-14088,-6440,3052,1 
46,-13964,-6408,3040,1 
47,-14096,-6504,2624,1 
48,-13952,-6456,3016,1 
49,-14140,-6520,3040,1 
50,-14120,-6420,2992,1 
51,-13948,-6480,2820,1 
52,-14280,-6496,2876,1 
53,-14060,-6464,3148,1 
54,-14080,-6440,2864,1 
55,-14132,-6452,3016,1 
56,-14064,-6544,2956,1 
57,-14144,-6548,2892,1 
58,-14192,-6632,3280,1 
59,-14020,-6452,2940,1 
60,-14132,-6420,2916,1 
61,-14096,-6480,2940,1 
62,-13976,-6636,3032,1 
63,-14056,-6440,2828,1 
64,-13964,-6516,3100,1 
65,-14112,-6628,2992,1 
66,-14016,-6492,2988,1 
67,-14124,-6520,3124,1 
68,-14044,-6488,3308,1 
69,-13972,-6268,2820,1 
70,-14072,-6508,2976,1 
71,-14132,-6648,3020,1 
72,-14188,-6420,3076,1 
73,-14320,-6496,3068,1 
74,-13996,-6532,3324,1 
75,-14060,-6524,3072,1 
76,-14084,-6492,2976,1 
77,-14056,-6532,3056,1 
78,-14060,-6504,3004,1 
79,-13968,-6420,3024,1 
80,-14004,-6472,3036,1 
81,-14024,-6504,2828,1 
82,-13892,-6196,3116,1 
83,-14144,-6656,3060,1 
84,-13828,-6500,2928,1 
85,-14104,-6496,2824,1 
86,-13872,-6436,3024,1 
87,-13876,-6504,3028,1 
88,-14264,-6444,3044,1 
89,-14116,-6644,2980,1 
90,-14024,-6472,3236,1 
91,-13860,-6472,2972,1 
92,-14212,-6492,3024,1 
93,-14328,-6496,3000,1 
94,-14136,-6436,3232,1 
95,-14004,-6504,3288,1 
96,-14188,-6556,3148,1 
