0,-15568,-664,-1276,1 
1,-15440,-644,-1484,1 
2,-15488,-628,-1068,1 
3,-15532,-524,-1348,1 
4,-15480,-732,-1248,1 
5,-15492,-648,-1356,1 
6,-15556,-604,-1316,1 
7,-15496,-580,-1428,1 
8,-15472,-616,-1312,1 
9,-15524,-592,-1268,1 
10,-15480,-660,-1076,1 
11,-15496,-668,-1456,1 
12,-15564,-648,-1368,1 
13,-15484,-700,-1028,1 
14,-15396,-516,-1496,1 
15,-15436,-616,-1288,1 
16,-15452,-608,-1264,1 
17,-15452,-680,-1072,1 
18,-15552,-620,-1224,1 
19,-15484,-620,-1256,1 
20,-15524,-516,-1388,1 
21,-15480,-632,-1388,1 
22,-15444,-532,-1348,1 
23,-15464,-488,-1220,1 
24,-15520,-584,-1292,1 
25,-15440,-584,-1220,1 
26,-15788,-532,-1268,1 
27,-15452,-624,-1324,1 
28,-15468,-348,-1036,1 
29,-15492,-560,-1248,1 
30,-15500,-596,-1112,1 
31,-15400,-524,-1244,1 
32,-15488,-568,-1052,1 
33,-15432,-524,-1252,1 
34,-15516,-532,-1296,1 
35,-15544,-508,-1200,1 
36,-15488,-556,-1260,1 
37,-15436,-660,-1276,1 
38,-15492,-660,-1232,1 
39,-15508,-620,-1240,1 
40,-15516,-624,-1164,1 
41,-15500,-540,-1452,1 
42,-15488,-624,-1264,1 
43,-15548,-700,-1280,1 
44,-15476,-592,-1068,1 
45,-15564,-604,-1492,1 
46,-15524,-664,-1524,1 
47,-15460,-668,-1396,1 
48,-15516,-480,-1312,1 
49,-15504,-672,-1252,1 
50,-15484,-648,-1332,1 
51,-15464,-596,-1272,1 
52,-15492,-584,-1352,1 
53,-15516,-640,-1240,1 
54,-15524,-688,-1304,1 
55,-15460,-680,-1176,1 
56,-15524,-668,-1340,1 
57,-15500,-636,-1292,1 
58,-15464,-724,-1460,1 
59,-15440,-628,-1112,1 
60,-15500,-524,-1272,1 
61,-15432,-600,-1216,1 
62,-15540,-520,-1472,1 
63,-15432,-576,-1208,1 
64,-15436,-548,-1332,1 
65,-15456,-648,-1288,1 
66,-15520,-568,-1376,1 
67,-15552,-576,-1272,1 
68,-15452,-600,-1256,1 
69,-15488,-572,-1376,1 
70,-15492,-596,-1340,1 
71,-15508,-604,-1220,1 
72,-15460,-556,-1308,1 
73,-15560,-564,-1196,1 
74,-15460,-548,-1292,1 
75,-15484,-332,-1448,1 
76,-15508,-620,-1268,1 
77,-15528,-532,-1416,1 
78,-15364,-520,-1244,1 
79,-15512,-584,-1332,1 
80,-15552,-580,-1196,1 
81,-15464,-644,-1276,1 
82,-15516,-640,-1256,1 
83,-15504,-564,-1452,1 
84,-15532,-516,-1216,1 
85,-15516,-548,-1440,1 
86,-15556,-620,-1084,1 
87,-15516,-680,-1520,1 
88,-15432,-564,-1268,1 
89,-15520,-572,-1304,1 
90,-15456,-620,-1452,1 
91,-15436,-616,-1408,1 
92,-15472,-676,-1524,1 
93,-15508,-616,-1520,1 
94,-15440,-604,-1256,1 
95,-15484,-552,-1272,1 
96,-15388,-596,-1368,1 
97,-15588,-488,-1252,1 
98,-15440,-596,-1420,1 
99,-15580,-624,-1304,1 
100,-15492,-708,-1348,1 
101,-15476,-476,-1368,1 
102,-15516,-616,-1316,1 
103,-15544,-644,-1036,1 
104,-15536,-744,-1452,1 
105,-15424,-592,-1144,1 
106,-15504,-600,-1316,1 
107,-15464,-624,-1224,1 
108,-15544,-560,-1184,1 
109,-15364,-604,-1384,1 
110,-15532,-524,-1336,1 
111,-15468,-636,-1272,1 
112,-15408,-616,-1184,1 
113,-15472,-620,-1368,1 
114,-15432,-536,-1260,1 
115,-15408,-708,-1216,1 
116,-15532,-572,-1388,1 
117,-15600,-456,-1184,1 
118,-15540,-688,-1348,1 
119,-15584,-620,-1372,1 
120,-15520,-668,-1284,1 
121,-15488,-652,-1088,1 
122,-15460,-540,-1072,1 
123,-15520,-580,-1148,1 
124,-15536,-644,-1348,1 
125,-15444,-556,-1312,1 
126,-15480,-524,-1300,1 
127,-15452,-568,-1328,1 
128,-15484,-496,-1328,1 
129,-15456,-668,-1224,1 
130,-15472,-608,-1216,1 
131,-15560,-572,-1276,1 
132,-15500,-580,-1084,1 
133,-15468,-628,-1208,1 
134,-15440,-544,-1300,1 
135,-15432,-616,-1476,1 
136,-15544,-560,-1220,1 
137,-15436,-592,-1396,1 
138,-15404,-584,-1372,1 
139,-15484,-532,-1320,1 
140,-15468,-612,-1228,1 
141,-15544,-716,-1200,1 
142,-15472,-536,-1088,1 
143,-15500,-576,-1424,1 
144,-15500,-648,-1408,1 
145,-15500,-560,-1348,1 
146,-15436,-592,-1268,1 
147,-15596,-600,-1160,1 
148,-15468,-644,-1384,1 
149,-15496,-660,-1252,1 
150,-15508,-584,-1268,1 
151,-15452,-640,-1084,1 
152,-15504,-592,-1368,1 
153,-15504,-568,-1504,1 
154,-15484,-592,-1348,1 
155,-15536,-532,-1052,1 
156,-15504,-604,-1304,1 
157,-15500,-568,-1372,1 
158,-15508,-612,-1148,1 
159,-15456,-548,-1080,1 
160,-15628,-604,-1268,1 
161,-15456,-620,-1148,1 
162,-15528,-580,-1324,1 
163,-15488,-544,-1332,1 
164,-15544,-620,-1320,1 
165,-15492,-284,-1324,1 
166,-15508,-628,-1316,1 
167,-15496,-636,-1036,1 
168,-15528,-648,-1436,1 
169,-15548,-628,-1524,1 
170,-15436,-668,-1324,1 
171,-15468,-600,-1148,1 
172,-15520,-552,-1264,1 
173,-15488,-668,-1220,1 
174,-15444,-596,-1376,1 
175,-15464,-616,-1264,1 
176,-15504,-636,-1304,1 
177,-15460,-556,-1224,1 
178,-15448,-592,-1324,1 
179,-15524,-608,-1268,1 
180,-15476,-580,-1388,1 
181,-15444,-552,-1416,1 
182,-15396,-604,-1276,1 
183,-15492,-560,-1224,1 
184,-15404,-504,-1504,1 
185,-15548,-596,-1076,1 
186,-15528,-512,-1240,1 
187,-15356,-604,-1096,1 
188,-15484,-488,-1320,1 
189,-15492,-588,-1256,1 
190,-15584,-604,-1272,1 
191,-15496,-568,-1316,1 
192,-15524,-584,-1308,1 
193,-15532,-568,-1256,1 
194,-15528,-608,-1284,1 
195,-15476,-532,-1492,1 
196,-15432,-712,-1248,1 
197,-15480,-564,-1240,1 
198,-15440,-508,-1396,1 
199,-15588,-584,-1124,1 
200,-15528,-664,-1384,1 
201,-15484,-616,-1252,1 
202,-15500,-616,-1348,1 
203,-15432,-596,-1272,1 
204,-15428,-600,-1268,1 
205,-15468,-528,-1284,1 
206,-15548,-536,-1304,1 
207,-15408,-492,-1324,1 
208,-15488,-612,-1160,1 
209,-15516,-556,-1348,1 
210,-15540,-648,-1032,1 
211,-15596,-564,-1064,1 
212,-15504,-596,-1268,1 
213,-15488,-604,-1428,1 
214,-15540,-656,-1368,1 
215,-15468,-600,-1260,1 
216,-15476,-636,-1084,1 
217,-15468,-636,-1312,1 
218,-15516,-548,-1204,1 
219,-15508,-640,-1280,1 
220,-15500,-592,-1384,1 
221,-15420,-588,-1280,1 
222,-15560,-580,-1256,1 
223,-15484,-608,-1296,1 
224,-15608,-752,-1356,1 
225,-15420,-528,-1332,1 
226,-15488,-548,-1268,1 
