0,-14184,-6424,2784,1 
1,-14016,-6636,2808,1 
2,-14060,-6480,2672,1 
3,-14156,-6528,2968,1 
4,-14124,-6396,2924,1 
5,-14112,-6408,2836,1 
6,-14128,-6468,2824,1 
7,-14168,-6460,2760,1 
8,-14140,-6456,2916,1 
9,-14088,-6468,2700,1 
10,-14112,-6444,2892,1 
11,-14308,-6468,2784,1 
12,-14320,-6496,2864,1 
13,-14152,-6460,2880,1 
14,-14128,-6416,2876,1 
15,-14148,-6632,2964,1 
16,-14140,-6316,2844,1 
17,-13832,-6656,2632,1 
18,-14136,-6396,2560,1 
19,-14092,-6652,2876,1 
20,-14248,-6492,2936,1 
21,-13896,-6656,2864,1 
22,-14116,-6588,2700,1 
23,-14044,-6412,2808,1 
24,-14304,-6168,2900,1 
25,-14164,-6468,2572,1 
26,-14116,-6404,2820,1 
27,-14148,-6376,2908,1 
28,-14048,-6344,2960,1 
29,-14084,-6612,3024,1 
30,-14072,-6468,2848,1 
31,-14104,-6456,2832,1 
32,-14108,-6428,2956,1 
33,-14148,-6416,2772,1 
34,-14232,-6408,2828,1 
35,-14152,-6556,2900,1 
36,-14072,-6636,2920,1 
37,-13840,-6556,2896,1 
38,-14140,-6520,2684,1 
39,-14288,-6460,2904,1 
40,-14200,-6652,2820,1 
41,-14188,-6396,2828,1 
42,-13872,-6648,2872,1 
43,-14104,-6380,2852,1 
44,-14192,-6344,2860,1 
45,-14100,-6200,2628,1 
46,-14092,-6340,2880,1 
47,-14084,-6652,2744,1 
48,-14144,-6484,2868,1 
49,-14184,-6428,2912,1 
50,-14132,-6212,2868,1 
51,-13976,-6528,3056,1 
52,-14108,-6508,2916,1 
53,-14312,-6432,2772,1 
54,-13908,-6184,2840,1 
55,-14128,-6480,2916,1 
56,-14072,-6620,3036,1 
57,-14128,-6604,2908,1 
58,-14168,-6500,2824,1 
59,-14216,-6252,2852,1 
60,-14152,-6408,2896,1 
61,-13856,-6460,2956,1 
62,-14192,-6456,2616,1 
63,-13856,-6464,2820,1 
64,-14088,-6444,3040,1 
65,-14124,-6164,2848,1 
66,-14140,-6452,2772,1 
67,-13888,-6468,2688,1 
68,-14112,-6332,2840,1 
69,-14304,-6432,2832,1 
70,-14252,-6456,2872,1 
71,-14240,-6444,2720,1 
72,-13868,-6520,2972,1 
73,-14084,-6368,2596,1 
74,-13888,-6432,2884,1 
75,-14176,-6240,2764,1 
76,-14112,-6468,3028,1 
77,-14064,-6444,2884,1 
78,-14176,-6444,3032,1 
79,-14156,-6152,2912,1 
80,-14120,-6172,3012,1 
81,-14164,-6512,2868,1 
82,-14212,-6472,2620,1 
83,-14152,-6436,2988,1 
84,-13860,-6432,2928,1 
85,-14164,-6400,2884,1 
86,-14108,-6424,2888,1 
87,-14100,-6396,2880,1 
88,-14104,-6372,2584,1 
89,-14096,-6632,2680,1 
90,-14152,-6420,2856,1 
91,-14096,-6448,2832,1 
92,-14096,-6324,2788,1 
93,-13852,-6424,2892,1 
94,-14140,-6464,2768,1 
95,-14128,-6492,2952,1 
96,-14284,-6512,2912,1 
97,-14128,-6436,2644,1 
98,-14132,-6460,3048,1 
99,-14096,-6464,2760,1 
100,-14116,-6456,2944,1 
101,-14104,-6396,2752,1 
102,-14176,-6376,2924,1 
103,-14164,-6644,2784,1 
104,-14128,-6468,2980,1 
105,-13884,-6628,2864,1 
106,-14104,-6516,2844,1 
107,-14172,-6616,2776,1 
108,-14140,-6420,2612,1 
109,-13920,-6372,2784,1 
110,-14108,-6476,3064,1 
111,-14116,-6432,3068,1 
112,-14152,-6468,2872,1 
113,-14168,-6440,2956,1 
114,-14156,-6188,2764,1 
115,-14168,-6172,3020,1 
116,-14180,-6328,2772,1 
117,-14088,-6656,2984,1 
118,-14148,-6464,2848,1 
119,-14336,-6172,2932,1 
120,-14132,-6492,2944,1 
121,-13928,-6636,2796,1 
122,-14100,-6500,2852,1 
123,-14308,-6412,2848,1 
124,-14164,-6504,2888,1 
125,-13828,-6400,2836,1 
126,-14308,-6412,2776,1 
127,-14044,-6492,2888,1 
128,-14332,-6404,2924,1 
129,-14176,-6444,2988,1 
130,-13940,-6428,2912,1 
131,-14120,-6448,2884,1 
132,-14232,-6296,2752,1 
133,-14188,-6196,2800,1 
134,-14164,-6416,2836,1 
135,-14216,-6456,2888,1 
136,-14120,-6384,2992,1 
137,-14092,-6428,2908,1 
138,-14176,-6632,2748,1 
139,-14216,-6384,2908,1 
140,-14040,-6424,2632,1 
141,-14132,-6428,2928,1 
142,-14328,-6476,2788,1 
143,-13956,-6404,3064,1 
144,-14160,-6400,2872,1 
145,-14068,-6424,2848,1 
146,-14332,-6396,2820,1 
147,-14152,-6484,2908,1 
148,-14032,-6356,2628,1 
149,-13884,-6648,2796,1 
150,-14084,-6616,2864,1 
151,-13888,-6580,2944,1 
152,-14260,-6500,2592,1 
153,-14320,-6444,2976,1 
154,-14324,-6632,2952,1 
155,-14100,-6452,2968,1 
156,-13856,-6408,2748,1 
157,-14144,-6428,2880,1 
158,-13860,-6420,2828,1 
159,-14140,-6436,2832,1 
160,-14304,-6364,3020,1 
161,-14176,-6372,2772,1 
162,-14100,-6492,2932,1 
163,-14188,-6440,2872,1 
164,-14056,-6640,2712,1 
165,-14176,-6400,2888,1 
166,-14076,-6576,2660,1 
167,-13916,-6420,2844,1 
168,-14144,-6412,2732,1 
169,-14048,-6480,2756,1 
170,-14164,-6368,2828,1 
171,-14148,-6192,3024,1 
172,-14112,-6412,3056,1 
173,-14036,-6384,2732,1 
174,-14036,-6456,2676,1 
175,-14328,-6236,2864,1 
176,-14048,-6424,3040,1 
177,-14084,-6480,2712,1 
178,-14088,-6520,2672,1 
179,-14120,-6444,2824,1 
180,-14096,-6204,2900,1 
181,-14084,-6400,2600,1 
182,-14104,-6520,2728,1 
183,-14052,-6484,2616,1 
184,-13860,-6440,2872,1 
185,-14088,-6424,2568,1 
186,-14116,-6416,3012,1 
187,-14196,-6512,2912,1 
188,-13836,-6356,2932,1 
189,-13960,-6316,2844,1 
190,-14144,-6400,2848,1 
191,-14316,-6468,2836,1 
192,-14052,-6468,2884,1 
193,-14212,-6472,2876,1 
194,-14168,-6644,2580,1 
195,-14080,-6472,2592,1 
196,-14096,-6636,2964,1 
197,-14128,-6516,2632,1 
198,-13868,-6456,2824,1 
199,-14144,-6472,2572,1 
200,-13832,-6320,2776,1 
201,-14104,-6628,2720,1 
202,-14124,-6424,2840,1 
203,-14164,-6464,2632,1 
204,-13828,-6352,2896,1 
205,-14084,-6424,2704,1 
206,-14164,-6492,2812,1 
207,-14108,-6216,2820,1 
208,-14044,-6600,2792,1 
209,-14276,-6652,2892,1 
210,-14096,-6172,2568,1 
211,-14192,-6396,2564,1 
212,-14204,-6356,2964,1 
213,-14280,-6432,2900,1 
214,-14304,-6408,2760,1 
215,-14152,-6576,2892,1 
216,-14068,-6484,2808,1 
217,-14168,-6312,2692,1 
218,-14140,-6396,3052,1 
219,-14116,-6644,2568,1 
220,-14128,-6456,3028,1 
221,-14140,-6204,2780,1 
222,-14180,-6412,2952,1 
223,-14104,-6632,2892,1 
224,-14128,-6448,2856,1 
225,-14128,-6512,2928,1 
226,-14104,-6484,2984,1 
227,-14336,-6424,3012,1 
228,-14284,-6656,2928,1 
229,-14124,-6404,2988,1 
230,-14096,-6636,2944,1 
231,-14080,-6468,2844,1 
232,-14224,-6444,2840,1 
233,-14120,-6404,2712,1 
234,-14136,-6412,2948,1 
235,-14060,-6440,2696,1 
236,-14172,-6396,2804,1 
237,-14208,-6524,2672,1 
238,-14136,-6472,2976,1 
239,-13848,-6148,2756,1 
240,-13960,-6452,2772,1 
241,-14152,-6444,2732,1 
242,-14324,-6412,3052,1 
243,-14112,-6364,2892,1 
244,-14132,-6432,2880,1 
245,-14148,-6456,2864,1 
246,-14160,-6512,2864,1 
247,-14120,-6456,2576,1 
248,-14108,-6428,3068,1 
249,-14176,-6416,3024,1 
250,-14152,-6436,2856,1 
251,-13856,-6584,3020,1 
252,-14096,-6460,2876,1 
253,-13868,-6428,2760,1 
254,-14060,-6500,2656,1 
255,-14104,-6504,2840,1 
256,-14040,-6476,2704,1 
257,-14308,-6500,2900,1 
258,-14076,-6616,2956,1 
259,-14064,-6396,2976,1 
260,-14004,-6440,2792,1 
261,-14096,-6476,2816,1 
262,-13848,-6476,2732,1 
263,-14124,-6644,3068,1 
264,-14116,-6472,2656,1 
265,-14160,-6588,2716,1 
266,-14172,-6468,2716,1 
267,-14328,-6416,2864,1 
268,-14184,-6524,2848,1 
269,-14112,-6432,2836,1 
270,-14128,-6364,2612,1 
271,-14160,-6372,2888,1 
272,-14140,-6520,3004,1 
273,-14320,-6376,2768,1 
