0,-15532,-1392,-348,1 
1,-15392,-1496,-404,1 
2,-15584,-1408,-404,1 
3,-15520,-1456,-260,1 
4,-15412,-1300,-372,1 
5,-15456,-1416,-396,1 
6,-15500,-1364,-456,1 
7,-15592,-1308,-608,1 
8,-15472,-1456,-660,1 
9,-15504,-1400,-388,1 
10,-15456,-1408,-680,1 
11,-15500,-1324,-420,1 
12,-15504,-1372,-508,1 
13,-15488,-1060,-428,1 
14,-15496,-1384,-452,1 
15,-15524,-1348,-364,1 
16,-15444,-1328,-508,1 
17,-15560,-1296,-532,1 
18,-15472,-1372,-428,1 
19,-15540,-1428,-416,1 
20,-15540,-1348,-420,1 
21,-15556,-1332,-356,1 
22,-15400,-1348,-404,1 
23,-15452,-1376,-412,1 
24,-15560,-1404,-460,1 
25,-15420,-1336,-456,1 
26,-15408,-1360,-564,1 
27,-15556,-1512,-360,1 
28,-15464,-1416,-464,1 
29,-15488,-1396,-508,1 
30,-15496,-1352,-364,1 
31,-15504,-1316,-492,1 
32,-15516,-1404,-268,1 
33,-15576,-1488,-360,1 
34,-15436,-1412,-416,1 
35,-15536,-1316,-648,1 
36,-15508,-1376,-408,1 
37,-15536,-1308,-520,1 
38,-15540,-1388,-404,1 
39,-15552,-1412,-312,1 
40,-15560,-1336,-340,1 
41,-15456,-1280,-296,1 
42,-15504,-1328,-512,1 
43,-15572,-1324,-492,1 
44,-15532,-1388,-464,1 
45,-15552,-1288,-268,1 
46,-15460,-1360,-484,1 
47,-15532,-1372,-368,1 
48,-15504,-1412,-632,1 
49,-15592,-1412,-404,1 
50,-15580,-1404,-424,1 
51,-15424,-1416,-504,1 
52,-15556,-1332,-484,1 
53,-15428,-1392,-348,1 
54,-15468,-1452,-268,1 
55,-15460,-1344,-468,1 
56,-15476,-1332,-280,1 
57,-15516,-1420,-388,1 
58,-15436,-1292,-396,1 
59,-15468,-1368,-492,1 
60,-15444,-1344,-384,1 
61,-15524,-1432,-464,1 
62,-15488,-1368,-340,1 
63,-15376,-1384,-456,1 
64,-15472,-1348,-472,1 
65,-15476,-1380,-512,1 
66,-15408,-1348,-412,1 
67,-15476,-1368,-468,1 
68,-15472,-1420,-480,1 
69,-15568,-1380,-296,1 
70,-15372,-1388,-504,1 
71,-15556,-1336,-324,1 
72,-15504,-1376,-448,1 
73,-15488,-1416,-256,1 
74,-15552,-1364,-364,1 
75,-15404,-1340,-648,1 
76,-15512,-1320,-688,1 
77,-15844,-1416,-336,1 
78,-15572,-1356,-352,1 
79,-15520,-1528,-452,1 
80,-15436,-1516,-396,1 
81,-15488,-1420,-668,1 
82,-15576,-1348,-380,1 
83,-15396,-1376,-476,1 
84,-15504,-1460,-340,1 
85,-15496,-1372,-424,1 
86,-15456,-1404,-456,1 
87,-15540,-1420,-340,1 
88,-15464,-1316,-392,1 
89,-15400,-1452,-392,1 
90,-15540,-1404,-664,1 
91,-15516,-1372,-552,1 
92,-15560,-1332,-428,1 
93,-15456,-1360,-412,1 
94,-15568,-1376,-508,1 
95,-15488,-1324,-512,1 
96,-15540,-1372,-452,1 
97,-15408,-1364,-400,1 
98,-15584,-1316,-348,1 
99,-15532,-1380,-500,1 
100,-15436,-1404,-344,1 
101,-15544,-1464,-324,1 
102,-15476,-1320,-384,1 
103,-15452,-1428,-348,1 
104,-15480,-1316,-476,1 
105,-15468,-1320,-480,1 
106,-15484,-1372,-352,1 
107,-15504,-1452,-444,1 
108,-15608,-1324,-440,1 
109,-15428,-1432,-700,1 
110,-15500,-1332,-500,1 
111,-15472,-1376,-272,1 
112,-15600,-1388,-560,1 
113,-15492,-1384,-332,1 
114,-15436,-1376,-424,1 
115,-15488,-1412,-636,1 
116,-15444,-1416,-456,1 
117,-15512,-1412,-376,1 
118,-15440,-1468,-352,1 
119,-15532,-1416,-460,1 
120,-15496,-1356,-264,1 
121,-15524,-1340,-500,1 
122,-15480,-1312,-448,1 
123,-15452,-1324,-748,1 
124,-15516,-1436,-548,1 
125,-15512,-1468,-488,1 
126,-15592,-1464,-424,1 
127,-15556,-1084,-444,1 
128,-15460,-1508,-324,1 
129,-15456,-1416,-392,1 
130,-15436,-1384,-484,1 
131,-15560,-1368,-376,1 
132,-15556,-1404,-260,1 
133,-15484,-1360,-468,1 
134,-15516,-1532,-352,1 
135,-15540,-1464,-524,1 
136,-15568,-1468,-508,1 
137,-15560,-1344,-260,1 
138,-15428,-1372,-472,1 
139,-15508,-1308,-464,1 
140,-15420,-1436,-336,1 
141,-15532,-1360,-356,1 
142,-15492,-1456,-356,1 
143,-15544,-1384,-416,1 
144,-15536,-1352,-716,1 
145,-15476,-1320,-404,1 
146,-15472,-1500,-508,1 
147,-15544,-1320,-444,1 
148,-15504,-1392,-448,1 
149,-15524,-1412,-412,1 
150,-15532,-1360,-400,1 
151,-15528,-1424,-636,1 
152,-15476,-1416,-600,1 
153,-15460,-1444,-744,1 
154,-15476,-1372,-396,1 
155,-15456,-1452,-412,1 
156,-15564,-1360,-456,1 
157,-15484,-1384,-304,1 
158,-15548,-1340,-312,1 
159,-15508,-1472,-436,1 
160,-15500,-1308,-404,1 
161,-15520,-1456,-368,1 
162,-15468,-1404,-592,1 
163,-15504,-1436,-432,1 
164,-15468,-1352,-344,1 
165,-15568,-1316,-452,1 
166,-15588,-1304,-424,1 
167,-15456,-1332,-468,1 
168,-15536,-1440,-312,1 
169,-15508,-1424,-436,1 
170,-15472,-1424,-484,1 
171,-15496,-1400,-448,1 
172,-15652,-1424,-332,1 
173,-15484,-1328,-408,1 
174,-15476,-1328,-444,1 
175,-15496,-1428,-448,1 
176,-15524,-1416,-732,1 
177,-15444,-1420,-456,1 
178,-15524,-1424,-444,1 
179,-15488,-1316,-132,1 
180,-15556,-1324,-516,1 
181,-15544,-1296,-396,1 
182,-15528,-1368,-312,1 
183,-15452,-1352,-396,1 
184,-15520,-1440,-360,1 
185,-15528,-1336,-516,1 
186,-15476,-1340,-452,1 
187,-15496,-1328,-592,1 
188,-15432,-1332,-296,1 
189,-15460,-1476,-688,1 
190,-15516,-1296,-508,1 
191,-15492,-1348,-504,1 
192,-15500,-1284,-476,1 
193,-15492,-1364,-364,1 
194,-15556,-1352,-524,1 
195,-15408,-1424,-348,1 
196,-15440,-1252,-456,1 
197,-15504,-1320,-364,1 
198,-15472,-1488,-428,1 
199,-15516,-1400,-312,1 
200,-15508,-1440,-420,1 
201,-15504,-1428,-408,1 
202,-15596,-1328,-360,1 
203,-15496,-1420,-316,1 
204,-15496,-1428,-592,1 
205,-15440,-1328,-408,1 
206,-15480,-1356,-456,1 
207,-15456,-1272,-448,1 
208,-15528,-1392,-316,1 
209,-15524,-1416,-520,1 
210,-15572,-1420,-452,1 
211,-15532,-1444,-504,1 
212,-15608,-1248,-480,1 
213,-15580,-1388,-440,1 
214,-15548,-1368,-500,1 
215,-15572,-1340,-496,1 
216,-15452,-1364,-616,1 
217,-15480,-1396,-492,1 
218,-15368,-1380,-416,1 
219,-15532,-1360,-332,1 
220,-15524,-1360,-528,1 
221,-15448,-1432,-464,1 
222,-15540,-1432,-496,1 
223,-15492,-1428,-408,1 
224,-15468,-1444,-572,1 
225,-15568,-1428,-408,1 
226,-15504,-1320,-404,1 
227,-15524,-1364,-440,1 
228,-15528,-1380,-396,1 
229,-15460,-1432,-452,1 
230,-15492,-1380,-332,1 
231,-15408,-1304,-508,1 
232,-15524,-1408,-476,1 
233,-15504,-1436,-472,1 
234,-15472,-1436,-480,1 
235,-15484,-1364,-288,1 
236,-15524,-1392,-392,1 
237,-15632,-1352,-480,1 
238,-15508,-1384,-448,1 
239,-15748,-1416,-424,1 
240,-15544,-1516,-436,1 
241,-15496,-1424,-384,1 
242,-15508,-1328,-436,1 
243,-15440,-1284,-492,1 
244,-15472,-1436,-480,1 
245,-15464,-1404,-740,1 
246,-15572,-1400,-536,1 
247,-15544,-1380,-468,1 
248,-15536,-1432,-304,1 
249,-15520,-1472,-756,1 
250,-15508,-1428,-420,1 
251,-15488,-1340,-368,1 
252,-15496,-1420,-316,1 
253,-15488,-1368,-504,1 
254,-15584,-1352,-432,1 
255,-15528,-1296,-464,1 
256,-15576,-1304,-440,1 
257,-15444,-1380,-456,1 
258,-15528,-1344,-432,1 
259,-15456,-1344,-500,1 
260,-15520,-1360,-480,1 
261,-15528,-1404,-344,1 
262,-15448,-1412,-468,1 
263,-15600,232,14544,1 
264,-32768,-976,-32536,1 
265,-32768,11268,-17380,1 
266,-32156,2584,14996,1 
267,-12440,-5868,19500,1 
268,-16860,-5484,14604,1 
269,-25816,-3472,10384,1 
270,-30716,-624,10084,1 
271,-30708,92,12500,1 
272,-30324,-264,13796,1 
273,-31500,-1848,15748,1 
274,-32188,-1952,17660,1 
275,-32296,-1024,17960,1 
276,-32768,-492,16500,1 
277,-32768,88,15460,1 
278,-32768,-200,16680,1 
279,-32768,-880,17688,1 
280,-29832,-1940,16580,1 
281,-24408,-2900,15496,1 
282,-17264,-3892,14440,1 
283,-12016,-4404,10576,1 
284,-9048,-4796,5036,1 
285,-9504,-3856,-1764,1 
286,-10704,-3072,-5620,1 
287,-11008,-2244,-10112,1 
288,-12012,-2560,-16688,1 
289,-13268,-3296,-21308,1 
290,-13800,-4288,-25732,1 
291,-13660,-4800,-28380,1 
292,-12984,-5588,-31308,1 
293,-12188,-6192,-32768,1 
294,-11384,-6996,-32768,1 
295,-9908,-7520,-32704,1 
296,-8244,-7844,-31720,1 
297,-6808,-8076,-29932,1 
298,-4096,-8552,-28188,1 
299,424,-10280,-24740,1 
300,6868,-12436,-22164,1 
301,4820,-12292,-21124,1 
302,72,-6212,-7872,1 
303,-264,4276,356,1 
304,768,32767,-32768,1 
305,14064,31172,5375,1 
306,22876,-15456,-19452,1 
307,10704,12108,15088,1 
308,6612,584,8628,1 
309,12392,5432,4508,1 
310,2252,8548,15852,1 
311,2048,4528,10556,1 
312,-340,768,12288,1 
313,-3764,-860,13680,1 
314,-2780,388,6232,1 
315,412,4796,-3608,1 
316,-5544,7872,1004,1 
317,-8604,6788,3480,1 
318,-16808,5272,-16,1 
319,-26560,3644,-9384,1 
320,-30020,4492,-17504,1 
321,-31040,5152,-14608,1 
322,-30484,5028,-4548,1 
323,-28848,3636,1372,1 
324,-26540,2812,2448,1 
325,-26400,2672,1936,1 
326,-29692,3144,1852,1 
327,-32768,4744,-2340,1 
328,-32768,5240,-5304,1 
329,-32768,4424,-3092,1 
330,-32768,3040,3940,1 
331,-32768,1860,9860,1 
332,-32768,1748,15952,1 
333,-32768,1524,19208,1 
334,-32768,1972,21220,1 
335,-32768,2104,22204,1 
336,-32768,3080,22432,1 
337,-32768,3756,21776,1 
338,-32768,4024,20808,1 
339,-32768,3448,20040,1 
340,-32768,1836,20680,1 
341,-32768,552,21328,1 
342,-32768,-144,20068,1 
343,-32768,-480,18088,1 
344,-32768,-404,15300,1 
345,-32768,-696,13260,1 
346,-32768,-1340,10824,1 
347,-32768,-2008,8472,1 
348,-31652,-3048,5124,1 
349,-29284,-3664,1360,1 
350,-27032,-4744,-1144,1 
351,-24140,-5240,-3560,1 
352,-19844,-6200,-5444,1 
353,-17204,-7236,-8664,1 
354,-15444,-8272,-12720,1 
355,-15596,-9648,-17728,1 
356,-15596,-10596,-22440,1 
357,-15044,-11708,-24852,1 
358,-12816,-12764,-25852,1 
359,-8408,-14048,-26412,1 
360,-5844,-14948,-29424,1 
361,-2660,-16116,-31428,1 
362,4704,-19356,-31392,1 
363,14996,-23428,-27956,1 
364,13384,-20196,-23408,1 
365,17512,-11656,-7584,1 
366,32680,1388,804,1 
367,32767,6060,-4416,1 
368,20216,8624,-13440,1 
369,-5684,8668,-30764,1 
370,-6040,3184,-16776,1 
371,4828,-2936,2340,1 
372,9152,-4484,9072,1 
373,5100,-1304,4420,1 
374,-7944,4764,-4164,1 
375,-26424,6988,-8980,1 
376,-32768,6896,-5540,1 
377,-32768,6096,4188,1 
378,-32768,5940,8224,1 
379,-32768,7424,13904,1 
380,-32768,10064,18188,1 
381,-32768,11268,24032,1 
382,-32768,11316,30004,1 
383,-32768,11144,32767,1 
384,-32768,11436,32767,1 
385,-32768,12188,32767,1 
386,-32768,12688,32767,1 
387,-32768,12464,32767,1 
388,-32768,11440,32767,1 
389,-32768,10840,32767,1 
390,-32768,10220,32767,1 
391,-32768,10108,32767,1 
392,-32768,9916,32767,1 
393,-32768,9284,31920,1 
394,-32768,7964,25976,1 
395,-32768,6748,18436,1 
396,-32480,5184,12232,1 
397,-31768,4136,4548,1 
398,-32184,3288,-1904,1 
399,-31912,1532,-8928,1 
400,-29452,-228,-13504,1 
401,-25992,-1800,-16916,1 
402,-23800,-3460,-21320,1 
403,-21308,-5296,-23560,1 
404,-17948,-7152,-25680,1 
405,-13168,-8940,-26984,1 
406,-9492,-10464,-27392,1 
407,-4516,-12140,-26600,1 
408,712,-14076,-24820,1 
409,4476,-16292,-23092,1 
410,10940,-17788,-23216,1 
411,16536,-19204,-22544,1 
412,24656,-19388,-21800,1 
413,23916,-14844,-17404,1 
414,32767,-1904,4436,1 
415,32767,1944,-2488,1 
416,-14180,-228,-15656,1 
417,-23680,-5532,17060,1 
418,19912,-8856,18156,1 
419,5592,-4836,10188,1 
420,-10980,-3772,16844,1 
421,-2720,-5988,19688,1 
422,-1600,-6756,18104,1 
423,-6456,-5728,17304,1 
424,-14380,-4292,15956,1 
425,-21180,-3044,16072,1 
426,-28204,-1664,16928,1 
427,-32512,840,21612,1 
428,-32768,2548,27356,1 
429,-30764,3940,32767,1 
430,-29132,5048,32767,1 
431,-29100,6368,32767,1 
432,-28380,7148,32767,1 
433,-30052,7304,32767,1 
434,-29864,6892,32767,1 
435,-25392,6636,32767,1 
436,-24116,5428,32767,1 
437,-22184,4596,32767,1 
438,-18008,2924,30832,1 
439,-16172,1768,23296,1 
440,-13604,592,17824,1 
441,-10548,-1388,10736,1 
442,-7636,-2680,3688,1 
443,-4400,-3816,-1340,1 
444,-1508,-4828,-7248,1 
445,1348,-5716,-11252,1 
446,1640,-6340,-17724,1 
447,3376,-7024,-21312,1 
448,5912,-7752,-24168,1 
449,8188,-8276,-25808,1 
450,9788,-8544,-25712,1 
451,10628,-8396,-24280,1 
452,10972,-7416,-21868,1 
453,10500,-5948,-17200,1 
454,4276,-4012,-14032,1 
455,-5852,-1548,-10492,1 
456,-12348,72,-3656,1 
457,-15152,1536,664,1 
458,-19764,2968,7912,1 
459,-24948,5012,14496,1 
460,-27140,6716,22876,1 
461,-31972,8176,29000,1 
462,-32768,9952,32767,1 
463,-32768,11344,32767,1 
464,-32768,12388,32767,1 
465,-32768,12668,32767,1 
466,-32768,12464,32767,1 
467,-32736,11340,32767,1 
468,-28088,10256,32767,1 
469,-26824,8696,32767,1 
470,-26960,7164,32767,1 
471,-26768,4740,32767,1 
