0,-14064,-6364,2560,1 
1,-14288,-6444,2856,1 
2,-13848,-6456,2880,1 
3,-14332,-6456,3048,1 
4,-14112,-6416,2788,1 
5,-14084,-6300,3064,1 
6,-14324,-6472,2820,1 
7,-14000,-6468,2792,1 
8,-14152,-6488,2808,1 
9,-14084,-6452,2836,1 
10,-14312,-6444,2800,1 
11,-14132,-6332,2852,1 
12,-14184,-6456,2832,1 
13,-14136,-6192,3004,1 
14,-14156,-6440,2844,1 
15,-14184,-6500,2732,1 
16,-14048,-6424,2692,1 
17,-14120,-6648,2860,1 
18,-14144,-6460,2588,1 
19,-13844,-6428,2924,1 
20,-14048,-6436,2828,1 
21,-13836,-6512,3012,1 
22,-14160,-6412,2924,1 
23,-14304,-6392,3044,1 
24,-14144,-6652,2820,1 
25,-14208,-6408,2784,1 
26,-14180,-6620,2768,1 
27,-14084,-6448,2648,1 
28,-14136,-6400,2812,1 
29,-14124,-6440,2856,1 
30,-14104,-6432,3064,1 
31,-14308,-6424,2568,1 
32,-14108,-6456,2748,1 
33,-14288,-6396,2764,1 
34,-14144,-6444,2944,1 
35,-14168,-6304,2812,1 
36,-14112,-6444,2844,1 
37,-14324,-6616,2828,1 
38,-14160,-6472,2884,1 
39,-13988,-6316,2920,1 
40,-14328,-6600,2768,1 
41,-13832,-6404,2908,1 
42,-14148,-6648,2856,1 
43,-14140,-6468,2684,1 
44,-14116,-6176,3004,1 
45,-14096,-6472,2876,1 
46,-14132,-6464,2732,1 
47,-14092,-6468,2628,1 
48,-14288,-6344,2644,1 
49,-14008,-6648,2560,1 
50,-14288,-6412,2584,1 
51,-14164,-6464,2760,1 
52,-14180,-6388,2736,1 
53,-14144,-6388,2956,1 
54,-14124,-6480,2884,1 
55,-14096,-6456,2748,1 
56,-14180,-6408,2724,1 
57,-14124,-6464,2956,1 
58,-14164,-6404,2780,1 
59,-14140,-6420,2932,1 
60,-14084,-6448,2980,1 
61,-14156,-6440,2992,1 
62,-14220,-6484,2872,1 
63,-14128,-6352,3016,1 
64,-14120,-6456,2708,1 
65,-14088,-6228,2980,1 
66,-14144,-6464,2984,1 
67,-14108,-6648,2744,1 
68,-14136,-6440,2900,1 
69,-14180,-6472,2848,1 
70,-14172,-6468,3032,1 
71,-13916,-6652,2772,1 
72,-14104,-6180,2768,1 
73,-13836,-6656,3008,1 
74,-14192,-6432,3052,1 
75,-14136,-6524,3024,1 
76,-14196,-6440,2840,1 
77,-14136,-6520,2660,1 
78,-14140,-6432,2860,1 
79,-14124,-6472,3064,1 
80,-14132,-6424,2832,1 
81,-14160,-6348,2964,1 
82,-14328,-6412,2748,1 
83,-14172,-6336,2748,1 
84,-13836,-6404,2724,1 
85,-14112,-6452,2832,1 
86,-14324,-6468,2844,1 
87,-14336,-6504,2920,1 
88,-14160,-6640,2888,1 
89,-14112,-6352,2808,1 
90,-14180,-6464,2816,1 
91,-14236,-6384,2712,1 
92,-14144,-6456,3052,1 
93,-14176,-6488,2564,1 
94,-14084,-6416,3044,1 
95,-13860,-6432,2784,1 
96,-14056,-6428,2804,1 
97,-14132,-6156,2928,1 
98,-14116,-6372,2864,1 
99,-14080,-6452,3052,1 
100,-14176,-6472,2856,1 
101,-14120,-6500,2888,1 
102,-14168,-6412,2816,1 
103,-14120,-6404,2820,1 
104,-14104,-6384,3052,1 
105,-14148,-6628,2936,1 
106,-14204,-6380,2860,1 
107,-14180,-6452,2920,1 
108,-14096,-6468,3064,1 
109,-14152,-6396,2892,1 
110,-13868,-6632,2792,1 
111,-13900,-6488,2924,1 
112,-13872,-6324,2792,1 
113,-14108,-6444,2856,1 
114,-14136,-6464,2912,1 
115,-14188,-6440,2960,1 
116,-14136,-6468,2828,1 
117,-14208,-6452,2928,1 
118,-14020,-6392,2840,1 
119,-14164,-6500,2608,1 
120,-13828,-6424,2832,1 
121,-13844,-6188,2856,1 
122,-14008,-6436,2560,1 
123,-13832,-6636,2876,1 
124,-14108,-6384,2968,1 
125,-14124,-6536,2852,1 
126,-14144,-6472,2832,1 
127,-14116,-6424,2968,1 
128,-14144,-6476,2880,1 
129,-14116,-6392,2948,1 
130,-14184,-6412,2824,1 
131,-14140,-6656,2984,1 
132,-14184,-6412,2836,1 
133,-14108,-6484,2656,1 
134,-14096,-6512,3040,1 
135,-14084,-6420,2984,1 
136,-14136,-6428,2688,1 
137,-14192,-6636,3008,1 
138,-14028,-6600,2740,1 
139,-14092,-6424,2900,1 
140,-14016,-6448,2756,1 
141,-14208,-6380,3028,1 
142,-14156,-6300,2856,1 
143,-14120,-6456,2592,1 
144,-14268,-6424,2828,1 
145,-14140,-6432,2880,1 
146,-14168,-6412,2824,1 
147,-14080,-6424,2740,1 
148,-14312,-6340,2788,1 
149,-14104,-6496,2984,1 
150,-14132,-6484,2944,1 
151,-14100,-6468,2764,1 
152,-14224,-6440,2828,1 
153,-14112,-6488,2844,1 
154,-14064,-6388,2616,1 
155,-14304,-6644,2908,1 
156,-14072,-6436,2588,1 
157,-14036,-6456,2888,1 
158,-14220,-6172,2844,1 
159,-14140,-6428,2984,1 
160,-14208,-6392,2728,1 
161,-14048,-6464,2808,1 
162,-13828,-6396,3052,1 
163,-14132,-6636,2872,1 
164,-14096,-6376,2856,1 
165,-14176,-6432,2868,1 
166,-13852,-6472,3068,1 
167,-14112,-6196,2856,1 
168,-14168,-6476,2856,1 
169,-14096,-6500,2836,1 
170,-14172,-6560,2592,1 
171,-14188,-6448,3020,1 
172,-14024,-6452,2780,1 
173,-14132,-6360,2600,1 
174,-14036,-6636,2928,1 
175,-14092,-6224,2592,1 
176,-14124,-6424,2896,1 
177,-14156,-6440,2960,1 
178,-14156,-6324,3060,1 
179,-14196,-6496,2780,1 
180,-14164,-6416,2752,1 
181,-14136,-6204,2908,1 
182,-14152,-6520,3028,1 
183,-14284,-6432,2788,1 
184,-14136,-6164,2648,1 
185,-13828,-6424,2780,1 
186,-14132,-6388,2872,1 
187,-14124,-6432,3012,1 
188,-14116,-6484,2752,1 
189,-14052,-6616,2876,1 
190,-14140,-6436,2812,1 
191,-14172,-6484,2568,1 
192,-13848,-6396,2804,1 
193,-14156,-6436,2824,1 
194,-13832,-6364,2780,1 
195,-13840,-6380,2920,1 
196,-14168,-6408,2592,1 
197,-14124,-6324,2864,1 
198,-14148,-6436,2780,1 
199,-14336,-6460,2972,1 
200,-14184,-6452,3000,1 
201,-13912,-6464,2676,1 
202,-13828,-6520,3028,1 
203,-14244,-6420,3052,1 
204,-14328,-6508,2764,1 
205,-14140,-6436,2916,1 
206,-14120,-6468,2908,1 
207,-14204,-6504,3036,1 
208,-14132,-6472,2820,1 
209,-14092,-6488,2640,1 
210,-14180,-6416,2576,1 
211,-13992,-6432,2764,1 
212,-14100,-6468,2916,1 
213,-14164,-6500,2908,1 
214,-14112,-6656,2916,1 
215,-14312,-6640,2864,1 
216,-14056,-6656,2992,1 
217,-14160,-6500,2796,1 
218,-14036,-6508,2736,1 
219,-14172,-6408,2836,1 
220,-14176,-6600,2828,1 
221,-14156,-6360,3060,1 
222,-14164,-6480,2940,1 
223,-14092,-6496,2984,1 
224,-14148,-6416,2976,1 
225,-14108,-6624,2908,1 
226,-14088,-6420,2920,1 
227,-13880,-6224,2932,1 
228,-13916,-6452,2600,1 
229,-14320,-6196,2712,1 
230,-14048,-6432,2960,1 
231,-14152,-6536,2948,1 
232,-14036,-6504,2984,1 
233,-14084,-6256,2852,1 
234,-14132,-6440,2564,1 
235,-14308,-6456,2968,1 
236,-14108,-6416,2864,1 
237,-14124,-6468,2872,1 
238,-14324,-6640,2792,1 
239,-14152,-6460,2892,1 
240,-14168,-6460,2920,1 
241,-14100,-6372,2836,1 
242,-14176,-6432,2892,1 
243,-14020,-6464,2800,1 
244,-14128,-6428,2788,1 
245,-14068,-6196,2840,1 
246,-14116,-6512,2884,1 
247,-14144,-6480,2880,1 
248,-14152,-6412,2716,1 
249,-14116,-6468,2740,1 
250,-14144,-6440,2876,1 
251,-14100,-6152,2916,1 
252,-14116,-6376,2896,1 
253,-14336,-6452,2796,1 
254,-14180,-6644,2624,1 
255,-14300,-6492,2972,1 
256,-13904,-6452,2664,1 
257,-14092,-6376,2792,1 
258,-14152,-6444,2752,1 
259,-14196,-6496,2876,1 
260,-14112,-6544,2768,1 
261,-14164,-6480,2576,1 
262,-14088,-6444,2996,1 
263,-13852,-6196,3064,1 
264,-13916,-6400,3060,1 
265,-14132,-6460,2696,1 
266,-14148,-6512,2932,1 
267,-14100,-6500,2840,1 
268,-14088,-6644,2968,1 
269,-14152,-6424,2748,1 
270,-14004,-6500,2948,1 
271,-14184,-6468,2588,1 
272,-14164,-6640,2820,1 
273,-14204,-6464,2884,1 
274,-13864,-6452,2764,1 
275,-14108,-6440,2764,1 
276,-13912,-6516,3028,1 
277,-14104,-6400,3036,1 
278,-14292,-6396,2840,1 
279,-14084,-6536,2956,1 
280,-13912,-6420,2780,1 
281,-14104,-6592,2884,1 
282,-13840,-6512,2740,1 
283,-14312,-6460,2788,1 
284,-14096,-6412,2612,1 
285,-14112,-6488,2720,1 
286,-14112,-6164,2856,1 
287,-13896,-6396,2740,1 
288,-14016,-6496,2628,1 
289,-14324,-6468,2740,1 
290,-14152,-6204,2932,1 
291,-14192,-6420,2916,1 
292,-14044,-6432,2744,1 
293,-14092,-6464,2564,1 
294,-14332,-6456,2836,1 
295,-14176,-6656,2652,1 
296,-14264,-6424,2740,1 
297,-14144,-6456,2940,1 
298,-14128,-6380,2920,1 
299,-14200,-6400,2592,1 
300,-14284,-6460,2844,1 
301,-14124,-6644,2700,1 
302,-14140,-6572,2620,1 
303,-13868,-6476,2876,1 
304,-14200,-6172,2752,1 
305,-14124,-6432,2804,1 
306,-14112,-6192,2892,1 
307,-14304,-6448,3040,1 
308,-14108,-6636,2908,1 
309,-14268,-6484,2576,1 
310,-14152,-6568,2732,1 
311,-14152,-6412,2956,1 
312,-14292,-6636,2780,1 
313,-14156,-6428,2860,1 
314,-13948,-6432,2636,1 
315,-14152,-6456,2796,1 
316,-14160,-6512,2880,1 
317,-14160,-6472,2932,1 
